Borough,BIN,BBL,House Number,Street Name,Zipcode,Building Type,Job Number,Job Type,Work Type,Permit Type,Permit Subtype,Filing Date,Issuance Date,Expiration Date,Job Start Date
MANHATTAN,1002423,1002010034,70,BAYARD STREET,10013,2,122827281,A3,OT,AL,NA,2016-07-14,2016-07-14,2016-09-05,2016-07-14
MANHATTAN,1002423,1002010034,70,BAYARD STREET,10013,2,122770894,A3,EQ,EQ,SF,2016-04-28,2016-04-28,2017-04-28,2016-04-28
MANHATTAN,1002423,1002010034,70,BAYARD STREET,10013,2,123545119,A2,PL,PL,NA,2018-08-27,2018-08-27,2019-08-27,2018-08-27
MANHATTAN,1002423,1002010034,70,BAYARD STREET,10013,2,123591176,A2,OT,EW,OT,2018-12-07,2018-12-07,2019-03-29,2018-12-07
MANHATTAN,1002423,1002010034,70,BAYARD STREET,10013,2,123591176,A2,PL,PL,NA,2018-12-07,2018-12-07,2019-12-07,2018-12-07
MANHATTAN,1002423,1002010034,70,BAYARD STREET,10013,2,123717399,A2,OT,EW,OT,2019-05-13,2019-05-13,2020-10-31,2019-05-13
MANHATTAN,1002423,1002010034,70,BAYARD STREET,10013,2,123717399,A2,PL,PL,NA,2019-05-13,2019-05-13,2020-11-30,2019-05-13
MANHATTAN,1083369,1002030010,54,ELIZABETH ST,10013,2,122719031,A2,OT,EW,OT,2016-05-10,2016-05-10,2017-02-01,2016-05-10
MANHATTAN,1083369,1002030010,54,ELIZABETH STREET,10013,2,123432892,A2,OT,EW,OT,2018-08-01,2018-08-01,2019-01-08,2018-08-01
MANHATTAN,1079529,1002030015,58,ELIZABETH STREET,10013,2,140922571,A2,OT,EW,OT,2020-07-30,2020-07-30,2020-09-12,2020-07-30
MANHATTAN,1002617,1002040005,102,MOTT STREET,10013,2,123193837,A2,EQ,EQ,OT,2018-01-24,2018-01-24,2019-01-24,2018-01-24
MANHATTAN,1002617,1002040005,102,MOTT STREET,10013,2,123193837,A2,OT,EW,OT,2018-01-25,2018-01-25,2018-08-01,2018-01-25
MANHATTAN,1002617,1002040005,102,MOTT STREET,10013,2,123207412,A2,PL,PL,NA,2018-02-07,2018-02-07,2019-02-07,2018-02-07
MANHATTAN,1002617,1002040005,102,MOTT STREET,10013,2,123358981,A2,OT,EW,OT,2018-04-02,2018-04-02,2018-08-01,2018-04-02
MANHATTAN,1002617,1002040005,102,MOTT STREET,10013,2,123358981,A2,PL,PL,NA,2018-04-03,2018-04-03,2019-04-03,2018-04-03
MANHATTAN,1002617,1002040005,102,MOTT STREET,10013,2,123602725,A2,OT,EW,OT,2018-06-22,2018-06-22,2018-08-01,2018-06-22
MANHATTAN,1002617,1002040005,102,MOTT STREET,10013,2,123602725,A2,PL,PL,NA,2018-10-02,2018-10-02,2019-10-02,2018-10-02
MANHATTAN,1002632,1002050007,112,MULBERRY STREET,10013,2,140572342,A2,MH,EW,MH,2016-12-28,2016-12-28,2017-01-07,2016-12-28
MANHATTAN,1002632,1002050007,112,MULBERRY STREET,10013,2,140572342,A2,OT,EW,OT,2016-12-28,2016-12-28,2017-01-07,2016-12-28
MANHATTAN,1002632,1002050007,112,MULBERRY STREET,10013,2,140572342,A2,PL,PL,NA,2017-04-04,2017-04-04,2018-04-04,2017-04-04
MANHATTAN,1079534,1002050021,115,MOTT ST,10013,2,123296076,A2,MH,EW,MH,2017-07-07,2017-07-07,2018-02-24,2017-07-07
MANHATTAN,1079534,1002050021,115,MOTT ST,10013,2,123296076,A2,PL,PL,NA,2017-07-07,2017-07-07,2018-07-07,2017-07-07
MANHATTAN,1079534,1002050021,115,MOTT ST,10013,2,123296076,A2,OT,EW,OT,2017-07-07,2017-07-07,2018-02-24,2017-07-07
MANHATTAN,1079542,1002060004,119,BAXTER ST.,10013,2,140533046,A2,OT,EW,OT,2016-08-10,2016-08-10,2016-12-09,2016-08-10
MANHATTAN,1079542,1002060004,119,BAXTER STREET,10013,2,122721689,A2,PL,PL,NA,2016-06-28,2016-06-28,2017-06-28,2016-06-28
MANHATTAN,1079542,1002060004,119,BAXTER STREET,10013,2,122721689,A2,EQ,EQ,FN,2016-06-24,2016-06-24,2017-06-24,2016-06-24
MANHATTAN,1079542,1002060004,119,BAXTER STREET,10013,2,122721689,A2,MH,EW,MH,2016-07-18,2016-07-18,2017-01-06,2016-07-18
MANHATTAN,1079542,1002060004,119,BAXTER ST.,10013,2,140533046,A2,PL,PL,NA,2016-09-21,2016-09-21,2017-09-21,2016-09-21
MANHATTAN,1079542,1002060004,119,BAXTER ST.,10013,2,140451767,A2,PL,PL,NA,2016-02-29,2016-02-29,2017-02-28,2016-02-29
MANHATTAN,1079542,1002060004,119,BAXTER ST,10013,2,140526054,A2,PL,PL,NA,2016-07-27,2016-07-27,2017-07-27,2016-07-27
MANHATTAN,1079542,1002060004,119,BAXTER ST.,10013,2,140451767,A2,MH,EW,MH,2016-03-29,2016-03-29,2016-12-09,2016-03-29
MANHATTAN,1079542,1002060004,119,BAXTER STREET,10013,2,122721689,A2,OT,EW,OT,2016-06-24,2016-06-24,2016-08-27,2016-06-24
MANHATTAN,1079542,1002060004,119,BAXTER ST.,10013,2,140451767,A2,OT,EW,OT,2016-01-25,2016-01-25,2016-12-09,2016-01-25
MANHATTAN,1079542,1002060004,119,BAXTER ST.,10013,2,140533046,A2,MH,EW,MH,2016-08-10,2016-08-10,2016-12-09,2016-08-10
MANHATTAN,1079542,1002060004,119,BAXTER ST,10013,2,140826408,A2,OT,EW,OT,2019-01-14,2019-01-14,2019-10-05,2019-01-14
MANHATTAN,1079542,1002060004,119,BAXTER STREET,10013,2,140837450,A2,PL,PL,NA,2019-03-18,2019-04-03,2020-10-31,2019-04-03
MANHATTAN,1002907,1002230027,27,DESBROSSES STREET,10013,2,122888189,A2,PL,PL,NA,2016-10-17,2016-10-17,2017-10-17,2016-10-17
MANHATTAN,1003080,1002360026,139,MULBERRY STREET,10013,2,121191156,A1,PL,PL,NA,2017-04-18,2017-04-18,2018-04-18,2017-04-18
MANHATTAN,1003080,1002360026,139,MULBERRY STREET,10013,2,140558714,A2,EQ,EQ,FN,2016-11-22,2016-11-22,2017-11-22,2016-11-22
MANHATTAN,1003080,1002360026,139,MULBERRY STREET,10013,2,140567759,A2,FB,EW,FB,2016-10-28,2016-10-28,2017-10-14,2016-10-28
MANHATTAN,1003080,1002360026,139,MULBERRY STREET,10013,2,140567759,A2,PL,PL,NA,2016-10-28,2016-10-28,2017-10-28,2016-10-28
MANHATTAN,1003080,1002360026,139,MULBERRY STREET,10013,2,121191156,A1,NA,AL,NA,2017-03-10,2017-03-10,2018-03-10,2017-03-10
MANHATTAN,1003080,1002360026,139,MULBERRY STREET,10013,2,140558714,A2,OT,EW,OT,2016-11-22,2016-11-22,2017-03-24,2016-11-22
MANHATTAN,1003080,1002360026,139,MULBERRY STREET,10013,2,121191156,A1,EQ,EQ,FN,2017-03-06,2017-03-10,2018-03-10,2017-03-10
MANHATTAN,1003084,1002360032,195,HESTER STREET,10013,2,123545413,A3,OT,AL,NA,2018-08-27,2018-08-30,2019-08-30,2018-08-30
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,123071255,A3,OT,AL,NA,2017-07-11,2017-07-12,2018-01-13,2017-07-12
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,123213584,A2,OT,EW,OT,2018-04-11,2018-04-12,2019-02-10,2018-04-12
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,123213584,A2,PL,PL,NA,2018-05-24,2018-05-24,2019-05-24,2018-05-24
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,140874016,A2,OT,EW,OT,2019-11-08,2019-11-14,2020-02-10,2019-11-14
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,123872755,A2,OT,EW,OT,2019-04-15,2019-04-15,2020-02-10,2019-04-15
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,123872755,A2,PL,PL,NA,2019-04-30,2019-04-30,2020-10-31,2019-04-30
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,140932542,A2,OT,EW,OT,2020-08-03,2020-08-10,2021-02-10,2020-08-10
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,140886236,A3,OT,AL,NA,2020-08-14,2021-01-25,2021-07-30,2021-01-25
MANHATTAN,1077451,1002370012,191,GRAND STREET,10013,2,123796650,A3,OT,AL,NA,2021-01-25,2021-02-02,2021-07-30,2021-02-02
MANHATTAN,1079582,1002370020,141,MOTT STREET,10013,2,123212380,A2,BL,EW,BL,2018-06-08,2018-06-08,2019-01-22,2018-06-08
MANHATTAN,1079582,1002370020,141,MOTT STREET,10013,2,123212380,A2,PL,PL,NA,2018-06-08,2018-06-08,2019-06-08,2018-06-08
MANHATTAN,1003095,1002370028,123,MOTT STREET,10013,2,123490677,A3,OT,AL,NA,2019-02-14,2019-02-14,2019-03-15,2019-02-14
MANHATTAN,1003106,1002380021,95,ELIZABETH STREET,10013,2,123330742,A2,OT,EW,OT,2017-07-13,2017-07-17,2018-01-23,2017-07-17
MANHATTAN,1003106,1002380021,95,ELIZABETH STREET,10013,2,123116190,A2,OT,EW,OT,2017-08-16,2017-08-17,2018-01-23,2017-08-17
MANHATTAN,1003106,1002380021,95,ELIZABETH STREET,10013,2,122212480,A2,OT,EW,OT,2015-09-08,2016-02-25,2016-03-30,2016-02-25
MANHATTAN,1003106,1002380021,95,ELIZABETH STREET,10013,2,122212480,A2,PL,PL,NA,2015-09-08,2016-02-25,2017-02-24,2016-02-25
MANHATTAN,1003106,1002380021,95,ELIZABETH STREET,10013,2,123330742,A2,PL,PL,NA,2017-11-15,2017-11-15,2018-11-15,2017-11-15
MANHATTAN,1003106,1002380021,95,ELIZABETH STREET,10013,2,123502227,A2,OT,EW,OT,2018-04-19,2018-04-19,2019-01-23,2018-04-19
MANHATTAN,1003106,1002380021,95,ELIZABETH STREET,10013,2,123502227,A2,PL,PL,NA,2018-10-19,2018-10-19,2019-10-19,2018-10-19
MANHATTAN,1079596,1002380035,165,HESTER ST,10013,2,123309909,A2,OT,EW,OT,2017-07-06,2017-07-06,2017-07-15,2017-07-06
MANHATTAN,1079596,1002380035,165,HESTER STREET,10013,2,123846507,A2,OT,EW,OT,2020-01-23,2020-01-23,2020-03-29,2020-01-23
MANHATTAN,1079596,1002380035,165,HESTER STREET,10013,2,140456254,A2,OT,EW,OT,2016-02-05,2016-02-05,2016-12-09,2016-02-05
MANHATTAN,1083320,1002380037,169 FRONT,HESTER ST,10013,2,122890773,A2,OT,EW,OT,2017-02-02,2017-02-02,2018-02-01,2017-02-02
MANHATTAN,1083320,1002380037,169 FRONT,HESTER ST,10013,2,122890773,A2,MH,EW,MH,2017-02-02,2017-02-02,2018-02-01,2017-02-02
MANHATTAN,1083320,1002380037,169 FRONT,HESTER ST,10013,2,122890773,A2,PL,PL,NA,2017-02-27,2017-02-27,2018-02-27,2017-02-27
MANHATTAN,1083320,1002380037,169 FRONT,HESTER ST,10013,2,122890773,A2,OT,EW,OT,2017-02-02,2017-02-02,2018-02-01,2017-02-02
MANHATTAN,1083320,1002380037,169 FRONT,HESTER ST,10013,2,122890773,A2,MH,EW,MH,2017-02-02,2017-02-02,2018-02-01,2017-02-02
MANHATTAN,1083320,1002380037,169 FRONT,HESTER ST,10013,2,122890773,A2,PL,PL,NA,2017-02-27,2017-02-27,2018-02-27,2017-02-27
MANHATTAN,1003114,1002380040,116,MOTT STREET,10013,2,140527204,A3,EQ,EQ,SH,2016-07-27,2016-07-27,2017-07-27,2016-07-27
MANHATTAN,1003114,1002380040,173,HESTER STREET,10013,2,122820377,A2,MH,EW,MH,2016-12-15,2017-01-04,2017-06-25,2017-01-04
MANHATTAN,1003114,1002380040,173,HESTER STREET,10013,2,122539547,A2,OT,EW,OT,2016-12-06,2016-12-06,2017-02-24,2016-12-06
MANHATTAN,1003114,1002380040,173,HESTER STREET,10013,2,122539547,A2,EQ,EQ,FN,2016-12-06,2016-12-06,2017-12-06,2016-12-06
MANHATTAN,1003114,1002380040,116,MOTT STREET,10013,2,122818638,A2,OT,EW,OT,2016-07-25,2016-07-25,2017-04-01,2016-07-25
MANHATTAN,1003114,1002380040,116,MOTT ST,10013,2,123492791,A2,OT,EW,OT,2018-10-24,2018-12-13,2019-04-07,2018-12-13
MANHATTAN,1003114,1002380040,116,MOTT ST,10013,2,123492791,A2,PL,PL,NA,2018-10-24,2018-12-13,2019-12-13,2018-12-13
MANHATTAN,1003118,1002390010,88,ELIZABETH ST.,10013,2,123343097,A2,OT,EW,OT,2017-10-19,2017-10-19,2018-07-29,2017-10-19
MANHATTAN,1003118,1002390010,88,ELIZABETH ST.,10013,2,123343097,A2,PL,PL,NA,2017-11-27,2017-11-27,2018-11-27,2017-11-27
MANHATTAN,1003119,1002390011,90,ELIZABETH STREET,10013,2,122911000,A2,PL,PL,NA,2016-10-03,2016-10-03,2017-10-03,2016-10-03
MANHATTAN,1003119,1002390011,90,ELIZABETH STREET,10013,2,122649802,A2,PL,PL,NA,2016-03-17,2016-03-17,2017-03-17,2016-03-17
MANHATTAN,1003119,1002390011,90,ELIZABETH STREET,10013,2,122728012,A2,OT,EW,OT,2016-04-22,2016-04-22,2016-09-09,2016-04-22
MANHATTAN,1003119,1002390011,90,ELIZABETH STREET,10013,2,122542775,A2,PL,PL,NA,2017-10-31,2017-10-31,2018-10-31,2017-10-31
MANHATTAN,1003119,1002390011,90,ELIZABETH STREET,10013,2,122649802,A2,OT,EW,OT,2016-03-17,2016-03-21,2016-09-09,2016-03-21
MANHATTAN,1003119,1002390011,90,ELIZABETH STREET,10013,2,122911000,A2,OT,EW,OT,2016-10-03,2016-10-03,2016-10-20,2016-10-03
MANHATTAN,1003119,1002390011,90,ELIZABETH STREET,10013,2,122728012,A2,PL,PL,NA,2016-05-03,2016-05-03,2017-05-03,2016-05-03
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,140604790,A2,FB,EW,FB,2017-02-14,2017-02-14,2017-10-14,2017-02-14
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,122688092,A2,OT,EW,OT,2016-02-19,2016-02-22,2016-12-16,2016-02-22
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,122833817,A2,PL,PL,NA,2016-09-13,2016-09-13,2017-09-13,2016-09-13
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,122833817,A2,OT,EW,OT,2016-07-28,2016-07-28,2016-12-16,2016-07-28
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,140604790,A2,BL,EW,BL,2017-02-14,2017-02-14,2017-10-14,2017-02-14
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,140732063,A2,OT,EW,OT,2018-01-18,2018-01-18,2018-12-16,2018-01-18
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,140732063,A2,PL,PL,NA,2018-03-06,2018-03-06,2019-03-06,2018-03-06
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,123419050,A2,OT,EW,OT,2018-07-17,2018-07-17,2019-03-28,2018-07-17
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,123419050,A2,MH,EW,MH,2018-07-17,2018-07-17,2019-03-28,2018-07-17
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,123419050,A2,PL,PL,NA,2018-08-29,2018-08-29,2019-08-29,2018-08-29
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,123754990,A2,OT,EW,OT,2019-04-10,2019-04-10,2020-03-28,2019-04-10
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,123754990,A2,MH,EW,MH,2019-04-10,2019-04-10,2020-10-31,2019-04-10
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,123754990,A2,PL,PL,NA,2019-05-13,2019-05-13,2020-11-30,2019-05-13
MANHATTAN,1003227,1002710039,211,MADISON STREET,10002,2,123865861,A1,NA,AL,NA,2020-06-09,2020-06-12,2021-04-21,2020-06-12
MANHATTAN,1003231,1002710043,219,MADISON STREET,10002,2,122816319,A2,PL,PL,NA,2016-07-21,2016-07-25,2017-07-25,2016-07-25
MANHATTAN,1003232,1002710044,221,MADISON STREET,10002,2,123135008,A2,OT,EW,OT,2017-08-28,2017-08-28,2017-12-19,2017-08-28
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140658134,A2,OT,EW,OT,2017-06-20,2017-06-20,2017-11-21,2017-06-20
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140658134,A2,MH,EW,MH,2017-06-20,2017-06-20,2017-11-21,2017-06-20
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140658134,A2,PL,PL,NA,2017-06-20,2017-06-20,2018-06-20,2017-06-20
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140756858,A2,PL,PL,NA,2018-04-24,2018-04-24,2019-04-24,2018-04-24
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140756858,A2,MH,EW,MH,2018-04-24,2018-04-24,2019-04-24,2018-04-24
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140756858,A2,OT,EW,OT,2018-04-24,2018-04-24,2019-04-24,2018-04-24
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140796770,A2,FB,EW,FB,2018-09-11,2018-09-11,2019-05-01,2018-09-11
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140796770,A2,PL,PL,NA,2018-09-11,2018-09-11,2019-09-11,2018-09-11
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140849982,A2,MH,EW,MH,2019-05-28,2019-05-28,2020-04-24,2019-05-28
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140849982,A2,OT,EW,OT,2019-05-28,2019-05-28,2020-10-31,2019-05-28
MANHATTAN,1003233,1002710045,223,MADISON STREET,10002,2,140849982,A2,PL,PL,NA,2019-05-28,2019-05-28,2020-11-30,2019-05-28
MANHATTAN,1003235,1002710047,26,JEFFERSON STREET,10002,2,122894751,A2,PL,PL,NA,2016-09-27,2016-09-28,2017-09-28,2016-09-28
MANHATTAN,1003235,1002710047,26,JEFFERSON STREET,10002,2,140543366,A2,OT,EW,OT,2016-09-02,2016-09-16,2017-01-23,2016-09-16
MANHATTAN,1003235,1002710047,174,HENRY STREET,10002,2,123250383,A2,BL,EW,BL,2019-04-16,2019-04-16,2020-10-31,2019-04-16
MANHATTAN,1003235,1002710047,174,HENRY STREET,10002,2,123250383,A2,PL,PL,NA,2019-04-16,2019-04-16,2020-10-31,2019-04-16
MANHATTAN,1077513,1002710048,170,HENRY STREET,10002,2,140804878,A2,PL,PL,NA,2018-09-21,2018-09-21,2019-09-21,2018-09-21
MANHATTAN,1003237,1002710051,166,HENRY STREET,10002,2,123509756,A2,OT,EW,OT,2019-10-30,2019-10-30,2020-08-01,2019-10-30
MANHATTAN,1003237,1002710051,166,HENRY STREET,10002,2,123509756,A2,MH,EW,MH,2019-10-30,2019-10-31,2021-01-31,2019-10-31
MANHATTAN,1003237,1002710051,166,HENRY STREET,10002,2,123509756,A2,PL,PL,NA,2019-11-01,2019-11-01,2020-10-31,2019-11-01
MANHATTAN,1003237,1002710051,166,HENRY STREET,10002,2,123540622,A2,PL,PL,NA,2018-09-21,2018-09-21,2019-09-21,2018-09-21
MANHATTAN,1003237,1002710051,166,HENRY STREET,10002,2,123489322,A2,SP,EW,SP,2018-10-25,2018-10-25,2019-10-25,2018-10-25
MANHATTAN,1003237,1002710051,166,HENRY STREET,10002,2,140937422,A2,OT,EW,OT,2020-10-09,2020-10-09,2021-08-01,2020-10-09
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140451669,A2,MH,EW,MH,2016-01-22,2016-01-22,2016-04-04,2016-01-22
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140570601,A2,PL,PL,NA,2016-12-12,2016-12-12,2017-12-12,2016-12-12
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140487523,A2,PL,PL,NA,2016-04-27,2016-04-27,2017-04-27,2016-04-27
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140451669,A2,OT,EW,OT,2016-01-22,2016-01-22,2016-04-04,2016-01-22
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140487523,A2,OT,EW,OT,2016-04-27,2016-04-27,2017-04-04,2016-04-27
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140570601,A2,MH,EW,MH,2016-12-12,2016-12-12,2017-11-21,2016-12-12
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140487523,A2,MH,EW,MH,2016-04-27,2016-04-27,2017-04-04,2016-04-27
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140451669,A2,PL,PL,NA,2016-01-22,2016-01-22,2017-01-21,2016-01-22
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140570601,A2,OT,EW,OT,2016-12-12,2016-12-12,2017-11-21,2016-12-12
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140716786,A2,PL,PL,NA,2017-11-16,2017-11-16,2018-11-16,2017-11-16
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140716786,A2,MH,EW,MH,2017-11-16,2017-11-16,2018-04-24,2017-11-16
MANHATTAN,1003266,1002740003,51,MONROE STREET,10002,2,140716786,A2,OT,EW,OT,2017-11-16,2017-11-16,2018-04-24,2017-11-16
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140527320,A2,PL,PL,NA,2016-07-27,2016-07-27,2017-07-27,2016-07-27
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140527320,A2,MH,EW,MH,2016-07-27,2016-07-27,2017-04-04,2016-07-27
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140463861,A2,OT,EW,OT,2016-03-01,2016-03-01,2016-04-04,2016-03-01
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140463861,A2,MH,EW,MH,2016-03-01,2016-03-01,2016-04-04,2016-03-01
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140527320,A2,OT,EW,OT,2016-07-27,2016-07-27,2017-04-04,2016-07-27
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140463861,A2,PL,PL,NA,2016-03-01,2016-03-10,2017-03-10,2016-03-10
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140732777,A2,OT,EW,OT,2018-01-22,2018-01-22,2018-04-24,2018-01-22
MANHATTAN,1003267,1002740004,53,MONROE STREET,10002,2,140732777,A2,PL,PL,NA,2018-01-22,2018-01-22,2019-01-22,2018-01-22
MANHATTAN,1003268,1002740013,73,MONROE STREET,10002,2,140571959,A2,PL,PL,NA,2016-11-09,2016-11-09,2017-11-09,2016-11-09
MANHATTAN,1003268,1002740013,73,MONROE ST,10002,2,140478748,A2,PL,PL,NA,2016-06-01,2016-06-07,2017-06-07,2016-06-07
MANHATTAN,1003268,1002740013,73,MONROE ST,10002,2,122876646,A2,OT,EW,OT,2016-09-08,2016-09-08,2016-09-23,2016-09-08
MANHATTAN,1003268,1002740013,73,MONROE ST,10002,2,140478748,A2,OT,EW,OT,2016-04-26,2016-05-03,2017-02-18,2016-05-03
MANHATTAN,1003268,1002740013,73,MONROE STREET,10002,2,140571959,A2,BL,EW,BL,2016-11-09,2016-11-09,2017-07-19,2016-11-09
MANHATTAN,1003268,1002740013,73,MONROE ST,10002,2,140478748,A2,MH,EW,MH,2016-04-26,2016-05-03,2017-02-18,2016-05-03
MANHATTAN,1003268,1002740013,73,MONROE ST,10002,2,140823508,A2,OT,EW,OT,2019-01-15,2019-01-15,2019-10-24,2019-01-15
MANHATTAN,1003268,1002740013,73,MONROE ST,10002,2,140823508,A2,PL,PL,NA,2019-02-06,2019-02-06,2020-02-06,2019-02-06
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,122787225,A2,PL,PL,NA,2016-07-25,2016-07-27,2017-07-27,2016-07-27
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140605691,A2,PL,PL,NA,2017-02-24,2017-06-27,2018-06-27,2017-06-27
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140498414,A2,PL,PL,NA,2016-07-15,2016-09-16,2017-09-16,2016-09-16
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140609367,A2,OT,EW,OT,2017-03-06,2017-03-22,2017-12-16,2017-03-22
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140706243,A2,PL,PL,NA,2017-10-26,2017-12-22,2018-12-22,2017-12-22
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140562718,A2,OT,EW,OT,2017-01-09,2017-01-13,2017-12-16,2017-01-13
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140706243,A2,OT,EW,OT,2017-10-26,2017-10-27,2017-12-16,2017-10-27
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140566545,A2,MH,EW,MH,2017-04-11,2017-04-13,2017-12-16,2017-04-13
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140498414,A2,OT,EW,OT,2016-07-15,2016-08-10,2016-12-16,2016-08-10
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140562718,A2,PL,PL,NA,2017-03-13,2017-03-13,2018-03-13,2017-03-13
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140605691,A2,OT,EW,OT,2017-02-24,2017-03-09,2017-12-16,2017-03-09
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140609367,A2,PL,PL,NA,2017-03-06,2017-06-27,2018-06-27,2017-06-27
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,122787225,A2,OT,EW,OT,2016-07-25,2016-07-27,2017-04-27,2016-07-27
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140715901,A2,OT,EW,OT,2017-11-14,2017-11-17,2017-12-16,2017-11-17
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140715901,A2,PL,PL,NA,2018-01-23,2018-01-23,2019-01-23,2018-01-23
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140731974,A2,OT,EW,OT,2018-02-16,2018-05-14,2018-12-16,2018-05-14
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140605691,A2,MH,EW,MH,2017-02-24,2018-06-15,2018-12-16,2018-06-15
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140881133,A2,OT,EW,OT,2019-12-20,2019-12-20,2020-11-21,2019-12-20
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,123845018,A2,OT,EW,OT,2020-06-13,2020-06-13,2020-11-21,2020-06-13
MANHATTAN,1083406,1002740038,42,MARKET STREET,10002,2,140927442,A2,OT,EW,OT,2020-09-16,2020-09-16,2021-07-10,2020-09-16
MANHATTAN,1003280,1002750020,28,MARKET STREET,10002,2,123069990,A2,OT,EW,OT,2017-05-08,2017-05-09,2017-07-12,2017-05-09
MANHATTAN,1003280,1002750020,28,MARKET STREET,10002,2,123006530,A2,OT,EW,OT,2017-03-22,2017-03-24,2017-07-15,2017-03-24
MANHATTAN,1003280,1002750020,28,MARKET STREET,10002,2,123227882,A2,OT,EW,OT,2017-12-21,2017-12-21,2018-07-15,2017-12-21
MANHATTAN,1003290,1002760006,13,MONROE STREET,10002,2,122554896,A2,OT,EW,OT,2016-01-12,2016-01-12,2016-02-01,2016-01-12
MANHATTAN,1003290,1002760006,13,MONROE STREET,10002,2,122554896,A2,PL,PL,NA,2016-01-21,2016-01-21,2017-01-20,2016-01-21
MANHATTAN,1003290,1002760006,13,MONROE STREET,10002,2,123456027,A2,PL,PL,NA,2019-07-26,2019-07-26,2021-01-31,2019-07-26
