bbl,longitude,latitude,housenum_lo,street_name
3068180017,-73.9598561,40.604954,1820,EAST 13 STREET
3068180082,-73.9603317,40.6046522,1833,EAST 12 STREET
3068190001,-73.9590671,40.6054011,1310,AVENUE R
3068190041,-73.9585461,40.603625,1890,EAST 14 STREET
3068200075,-73.9582175,40.6049424,1829,EAST 14 STREET
3068210214,-73.954976,40.6055066,1812,EAST 18 STREET
3068210222,-73.9549798,40.6051827,1836,EAST 18 STREET
3068210270,-73.9553147,40.6052158,1837,EAST 17 STREET
3068210275,-73.9553649,40.6055315,1815,EAST 17 STREET
3068240012,-73.9541439,40.6057478,1814,EAST 19 STREET
3068250008,-73.953056,40.6060631,2270,OCEAN AVENUE
3068250016,-73.953085,40.6058352,2282,OCEAN AVENUE
3068250019,-73.9530348,40.6055635,2300,OCEAN AVENUE
3068250027,-73.9529594,40.605171,2306,OCEAN AVENUE
3068250033,-73.952902,40.6048855,2330,OCEAN AVENUE
3068260066,-73.952106,40.6050855,2325,OCEAN AVENUE
3068260077,-73.9522495,40.6058459,2285,OCEAN AVENUE
3068410001,-73.9403375,40.6083463,3004,AVENUE R
3068510059,-73.9885555,40.6018259,2345,83 STREET
3068540038,-73.9861181,40.5994239,2471,84 STREET
3068540070,-73.9876735,40.6003793,2409,84 STREET
3068550060,-73.9896253,40.6006485,2345,85 STREET
3068580006,-73.9909036,40.6008544,2302,85 STREET
3068610001,-73.9926684,40.5987328,2313,BENSON AVENUE
3068610006,-73.9929204,40.5989222,2301,BENSON AVENUE
3068610051,-73.99157,40.5997922,20,BAY 34 STREET
3068620014,-73.991869,40.5988179,55,BAY 34 STREET
3068630006,-73.9914838,40.5980575,2349,BENSON AVENUE
3068640052,-73.9894168,40.5984169,22,BAY 37 STREET
3068760042,-73.9911094,40.5972231,2402,BENSON AVENUE
3068780048,-73.9897448,40.5958588,8700,25 AVENUE
3068880001,-73.9960211,40.5954969,2315,CROPSEY AVENUE
3068940027,-73.9911819,40.5937097,8797,25 AVENUE
3069280044,-73.994689,40.5932763,275,BAY 37 STREET
3069280050,-73.9943253,40.592892,268,BAY 38 STREET
3069570022,-74.0067895,40.579769,3802,POPLAR AVENUE
3070170043,-73.9882791,40.5764749,2890,WEST 21 STREET
3070200068,-73.9857302,40.5776439,2845,WEST 19 STREET
3070210020,-73.9843081,40.5781789,2828,WEST 16 STREET
3070220026,-73.9831958,40.5780498,2842,WEST 15 STREET
3070230021,-73.9821482,40.5781402,2838,STILLWELL AVENUE
3070620011,-73.9838406,40.5764798,1604,MERMAID AVENUE
3070640045,-73.9823394,40.5766662,1420,MERMAID AVENUE
3070710019,-73.988834,40.5732388,3040,WEST 22 STREET
3070710024,-73.9887981,40.5730467,3046,WEST 22 STREET
3070710114,-73.9889095,40.5736313,3022,WEST 22 STREET
3070790003,-73.9818434,40.6005212,102,AVENUE S
3070790005,-73.9816597,40.6005404,110,AVENUE S
3070790006,-73.9815661,40.6005514,112,AVENUE S
3070790007,-73.9814724,40.6005623,116,AVENUE S
3070790008,-73.9813608,40.6005733,118,AVENUE S
3070890034,-73.9639456,40.6011703,1960,EAST 8 STREET
3070890060,-73.9642952,40.6007998,2041,EAST 7 STREET
3070890066,-73.9644497,40.6013351,2015,EAST 7 STREET
3070910003,-73.9626196,40.6026438,906,AVENUE S
3070910055,-73.9621885,40.600747,909,AVENUE T
3071040237,-73.9724818,40.5976126,18,WHITNEY PLACE
3071040258,-73.9718085,40.5973764,2080,WEST STREET
3071040275,-73.9723591,40.5982192,23,WHITNEY PLACE
3071110001,-73.9632296,40.6001353,2005,EAST 8 STREET
3071110051,-73.9628487,40.5986612,2065,EAST 8 STREET
3071120001,-73.9621997,40.6001953,2001,EAST 9 STREET
3071240044,-73.9726946,40.596674,61,VILLAGE ROAD NORTH
3071280005,-73.9699001,40.5971014,380,AVENUE U
3071330038,-73.9640493,40.5959799,625,AVENUE V
3071550004,-73.967683,40.5950313,2250,EAST 4 STREET
3071580033,-73.9642084,40.5946487,2245,OCEAN PARKWAY
3071590146,-73.9617346,40.5948455,815,GRAVESEND NECK ROAD
3071690028,-73.9755304,40.5913963,2911,86 STREET
3071790042,-73.9672024,40.5912021,2411,EAST 3 STREET
3071790058,-73.9673279,40.592108,2375,EAST 3 STREET
3071940028,-73.9712828,40.5889772,2470,WEST 1 STREET
3071970001,-73.9687834,40.5904505,388,AVENUE X
3071980006,-73.9676815,40.5905737,410,AVENUE X
3071990005,-73.9666269,40.5899394,20,OCEAN COURT
3072000008,-73.9665761,40.5906942,444,AVENUE X
3072120104,-73.9731165,40.5863124,557,AVENUE Z
3072140039,-73.970859,40.586397,621,AVENUE Z
3072160038,-73.9690408,40.5866573,675,AVENUE Z
3072190015,-73.9664764,40.5885806,2510,OCEAN PARKWAY
3072200001,-73.9651226,40.5885583,2503,OCEAN PARKWAY
3072200005,-73.9646328,40.5887667,564,AVENUE Y
3072200050,-73.964644,40.5880531,60,MANHATTAN COURT
3072200055,-73.9646262,40.5877759,67,BRIGHTON COURT
3072200070,-73.9652742,40.5878337,2529,OCEAN PARKWAY
3072200080,-73.9642232,40.5872652,2568,EAST 6 STREET
3072200090,-73.9648318,40.5870431,769,AVENUE Z
3072200110,-73.9654474,40.5871119,2551,OCEAN PARKWAY
3072200125,-73.9648532,40.5873258,62,BRIGHTON COURT
3072320001,-73.972667,40.5848329,49,BOKEE COURT
3072320081,-73.972782,40.5855081,556,AVENUE Z
3072330021,-73.9733803,40.5838971,2670,COLBY COURT
3072330115,-73.9725449,40.5840561,2677,COLBY COURT
3072340001,-73.9715221,40.5848875,2612,WEST 2 STREET
3072340100,-73.9706938,40.5855433,2611,WEST 2 STREET
3072340150,-73.9704998,40.5845085,2661,WEST 2 STREET
3072350001,-73.9696607,40.5851286,2612,WEST STREET
3072370002,-73.9683468,40.5846424,2775,SHORE PARKWAY
3072380002,-73.9684254,40.5860368,9,MURDOCK COURT
3072380082,-73.9682925,40.5853203,9,NIXON COURT
3072440103,-73.9608364,40.5852302,3001,SHORE PARKWAY
3072600045,-73.9661156,40.5829098,2850,OCEAN PARKWAY
3072610095,-73.9648673,40.5811006,2872,BRIGHTON 4 STREET
3072610098,-73.9651805,40.5810869,333,NEPTUNE AVENUE
3072630124,-73.9613532,40.5819174,2822,BRIGHTON 8 STREET
3072740020,-73.9687921,40.579507,2940,OCEAN PARKWAY
3072740035,-73.9691243,40.5773606,3000,OCEAN PARKWAY
3072800188,-73.9709895,40.5760793,205,SEA BREEZE AVENUE
3072810177,-73.9700393,40.5758787,3086,WEST 1 STREET
3072810182,-73.9704532,40.576049,145,SEA BREEZE AVENUE
3072820062,-73.9693589,40.5758895,3100,OCEAN PARKWAY
3072940049,-73.9566353,40.6013516,1985,EAST 15 STREET
3072960005,-73.9546676,40.6035193,1902,EAST 18 STREET
3072960029,-73.9543985,40.6021056,1970,EAST 18 STREET
3072980007,-73.9526472,40.6037106,2370,OCEAN AVENUE
3072990057,-73.9516001,40.6023954,2435,OCEAN AVENUE
3072990071,-73.9517472,40.6031695,2387,OCEAN AVENUE
3073080032,-73.9428768,40.6038461,3280,NOSTRAND AVENUE
3073090040,-73.9420993,40.6035191,3301,NOSTRAND AVENUE
3073150053,-73.9609003,40.5991409,2361,CONEY ISLAND AVENUE
3073160044,-73.9599355,40.5986959,2077,EAST 12 STREET
3073160050,-73.959939,40.5989292,2069,EAST 12 STREET
3073170023,-73.958743,40.5996589,2044,EAST 13 STREET
3073170065,-73.9591354,40.5997935,2039,HOMECREST AVENUE
3073190033,-73.9568093,40.599466,2066,EAST 15 STREET
3073210001,-73.9555625,40.6007721,1600,AVENUE T
3073210051,-73.9553005,40.5995478,2075,EAST 16 STREET
3073210066,-73.9554548,40.6003658,2035,EAST 16 STREET
3073220023,-73.95409,40.6002692,2044,EAST 18 STREET
3073220027,-73.9540146,40.5999288,2050,EAST 18 STREET
3073230048,-73.9534172,40.5994153,2083,EAST 18 STREET
3073240036,-73.9519117,40.5998593,2530,OCEAN AVENUE
3073240042,-73.9518326,40.5995821,2540,OCEAN AVENUE
3073340018,-73.942461,40.6016693,3380,NOSTRAND AVENUE
3073440001,-73.9598134,40.5981826,1202,AVENUE U
3073440020,-73.9593061,40.5974605,2134,HOMECREST AVENUE
3073450041,-73.9581651,40.5966257,1247,AVENUE V
3073470001,-73.9571124,40.5985137,2105,EAST 14 STREET
3073470009,-73.9565326,40.5985739,2102,EAST 15 STREET
3073470036,-73.9565157,40.5969188,1411,AVENUE V
3073480044,-73.9558063,40.5969816,2175,EAST 15 STREET
3073500055,-73.953814499999993,40.5977466,2147,EAST 17 STREET
3073520015,-73.9517937,40.598701,2566,OCEAN AVENUE
3073520039,-73.9514309,40.5974602,2630,OCEAN AVENUE
3073540001,-73.9499747,40.5992931,2177,EAST 21 STREET
3073540036,-73.9493818,40.5976789,2113,AVENUE V
3073540042,-73.9497383,40.5976461,2249,EAST 21 STREET
3073570001,-73.9471009,40.5996102,4190,BEDFORD AVENUE
3073780078,-73.9533942,40.5962725,2222,EAST 18 STREET
3073790007,-73.9524215,40.5968732,1820,AVENUE V
3073800013,-73.9512981,40.5968041,2662,OCEAN AVENUE
3073800034,-73.9511224,40.5957693,2686,OCEAN AVENUE
3073800042,-73.9510435,40.5953493,2704,OCEAN AVENUE
3073800048,-73.9509645,40.5950693,2718,OCEAN AVENUE
3073800071,-73.951612,40.5959561,2245,EAST 19 STREET
3073810065,-73.9502406,40.5952309,2709A,OCEAN AVENUE
3073960053,-73.9586573,40.5926294,2355,EAST 12 STREET
3073960066,-73.9588945,40.5933404,2323,EAST 12 STREET
3073970034,-73.9575485,40.5923902,1245,AVENUE X
3073980027,-73.956641,40.5925601,2365,EAST 13 STREET
3074040020,-73.9510663,40.5937985,2770,OCEAN AVENUE
3074050052,-73.9499824,40.5938254,2765,OCEAN AVENUE
3074050058,-73.9500398,40.5941247,2753,OCEAN AVENUE
3074130004,-73.9580351,40.5915532,1230,AVENUE X
3074140033,-73.9573303,40.5900927,1229,AVENUE Y
3074210016,-73.9504376,40.5918823,2820,OCEAN AVENUE
3074220101,-73.9497349,40.5925518,2813,OCEAN AVENUE
3074220146,-73.9495915,40.5917337,2835,OCEAN AVENUE
3074220917,-73.9417091,40.592545200000004,2440,EAST 29 STREET
3074330013,-73.9572371,40.5893516,1230,AVENUE Y
3074390006,-73.9512057,40.5902248,2502,EAST 19 STREET
3074400041,-73.9497486,40.58872,2970,OCEAN AVENUE
3074410255,-73.9492221,40.5898012,2939,OCEAN AVENUE
3074570046,-73.9564474,40.5857227,2685,HOMECREST AVENUE
3074580001,-73.9558342,40.5874874,2611,EAST 13 STREET
3074580036,-73.955324,40.585854,3255,SHORE PARKWAY
3074580062,-73.9557374,40.5868203,2625,EAST 13 STREET
3074640022,-73.9495229,40.5872762,3030,OCEAN AVENUE
3074650040,-73.9486018,40.5865429,3051,OCEAN AVENUE
3075480006,-73.95698,40.6308199,1299,OCEAN AVENUE
3075480015,-73.957059,40.6312316,1271,OCEAN AVENUE
3075480020,-73.9571057,40.6314759,1261,OCEAN AVENUE
3075480024,-73.9571487,40.6317202,1249,OCEAN AVENUE
3075480029,-73.957199,40.6319892,1245,OCEAN AVENUE
3075480033,-73.9572529,40.6322637,1233,OCEAN AVENUE
3075480038,-73.9573031,40.6325355,1215,OCEAN AVENUE
3075480043,-73.9573426,40.6327523,2004,GLENWOOD ROAD
3075520047,-73.9532388,40.6330938,2420,GLENWOOD ROAD
3075540043,-73.9513183,40.6333565,2620,GLENWOOD ROAD
3075540048,-73.9512537,40.6330134,712,EAST 27 STREET
3075540056,-73.9511747,40.6326072,714,EAST 27 STREET
3075550031,-73.9506197,40.6328402,723,EAST 27 STREET
3075560018,-73.9499027,40.6329278,135,AMERSFORT PLACE
3075560053,-73.9494812,40.6328535,120,KENILWORTH PLACE
3075570019,-73.9491602,40.6333638,113,KENILWORTH PLACE
3075590001,-73.9459295,40.6320119,782,EAST 32 STREET
3075590011,-73.9462858,40.6325309,777,EAST 31 STREET
3075600034,-73.9455139,40.6335955,715,EAST 32 STREET
3075620001,-73.9430435,40.6322191,3413,AVENUE H
3075620067,-73.9431078,40.632834,898,EAST 35 STREET
3075660020,-73.9566784,40.629236,1355,OCEAN AVENUE
3075730020,-73.9500995,40.629947,861,EAST 27 STREET
3075730066,-73.9497464,40.6300127,848,EAST 28 STREET
3075730074,-73.9496818,40.6296833,870,EAST 28 STREET
3075730076,-73.9496602,40.6295735,874,EAST 28 STREET
3075760001,-73.9466772,40.6296106,3021,AVENUE I
3075760069,-73.9467524,40.6301568,850,EAST 31 STREET
3075770001,-73.9457513,40.6296925,3101,AVENUE I
3075770006,-73.9461115,40.6296542,3115,AVENUE I
3075770025,-73.9460426,40.6302828,3101,AURELIA COURT
3075780001,-73.9450199,40.6297443,3211,FLATBUSH AVENUE
3075780057,-73.9452851,40.6314462,3210,AVENUE H
3075840006,-73.9560717,40.6260134,2003,AVENUE J
3075840012,-73.9561363,40.6263455,1479,OCEAN AVENUE
3075840019,-73.9562225,40.6268012,1439,OCEAN AVENUE
3075900023,-73.9505984,40.6275867,945,EAST 26 STREET
3075930006,-73.9476268,40.6269404,2901,AVENUE J
3075970034,-73.9441163,40.6288738,1791,NEW YORK AVENUE
3075970036,-73.9441919,40.6290165,1783,NEW YORK AVENUE
3075970042,-73.9441917,40.6291757,1682,FLATBUSH AVENUE
3075980006,-73.9428638,40.6274898,3401,AVENUE J
3075980053,-73.9430715,40.6290187,1113,EAST 34 STREET
3075980058,-73.9431,40.6293152,3402,AVENUE I
3075990019,-73.9420632,40.6284363,1075,EAST 35 STREET
3075990055,-73.9417208,40.6286777,1814,BROOKLYN AVENUE
3075990059,-73.941685,40.6283511,1830,BROOKLYN AVENUE
3076000006,-73.9409796,40.6275986,3601,AVENUE J
3076020006,-73.9556409,40.6237186,1569,OCEAN AVENUE
3076020015,-73.9557199,40.6241413,1553,OCEAN AVENUE
3076020022,-73.9557953,40.6245229,1535,OCEAN AVENUE
3076020029,-73.9558635,40.6248825,1521,OCEAN AVENUE
3076020035,-73.9559281,40.6252201,1517,OCEAN AVENUE
3076110054,-73.9470153,40.6257598,2400,NOSTRAND AVENUE
3076110073,-73.9468682,40.6249775,2450,NOSTRAND AVENUE
3076120011,-73.9462735,40.6253725,2425,NOSTRAND AVENUE
3076120032,-73.9463955,40.6259983,2405,NOSTRAND AVENUE
3076120034,-73.9464242,40.6261603,2401,NOSTRAND AVENUE
3076170025,-73.9414419,40.6262182,1149,EAST 35 STREET
3076170063,-73.9411791,40.625993,1022,EAST 36 STREET
3076180030,-73.9405915,40.6264676,1789,FLATBUSH AVENUE
3076180042,-73.9409152,40.6271183,3602,AVENUE J
3076200005,-73.9551635,40.6212179,2005,AVENUE L
3076200014,-73.9552783,40.62183,1641,OCEAN AVENUE
3076200033,-73.9554363,40.6226727,1609,OCEAN AVENUE
3076200041,-73.9555081,40.6230406,1589,OCEAN AVENUE
3076300027,-73.9459507,40.6236486,2501,NOSTRAND AVENUE
3076300046,-73.9456836,40.6242743,1102,EAST 31 STREET
3076360046,-73.940031,40.6248396,3614,AVENUE K
3076370049,-73.9389222,40.6239909,1240,EAST 38 STREET
3076380036,-73.955045,40.6206085,1685,OCEAN AVENUE
3076480016,-73.9453517,40.6204808,2635,NOSTRAND AVENUE
3076520008,-73.941555,40.6205283,3405,KINGS HIGHWAY
3076530001,-73.9402438,40.6204865,3502,KINGS HIGHWAY
3076540024,-73.9398141,40.621672,3601,KINGS HIGHWAY
3076550045,-73.9386534,40.622547,3720,AVENUE L
3076550050,-73.9385889,40.6221846,3715,KINGS HIGHWAY
3076560061,-73.9543774,40.6170867,1833,OCEAN AVENUE
3076560073,-73.9542841,40.6165843,1865,OCEAN AVENUE
3076690029,-73.942226,40.6193731,3319,KINGS HIGHWAY
3076740004,-73.9537889,40.613951900000004,1967,OCEAN AVENUE
3076740009,-73.9538571,40.6143087,1947,OCEAN AVENUE
3076740030,-73.954058,40.6153656,1903,OCEAN AVENUE
3076740039,-73.9541585,40.6159118,1877,OCEAN AVENUE
3076740047,-73.9537875,40.6159474,2016,AVENUE N
3076880041,-73.9469237,40.6141136,2702,KINGS HIGHWAY
3076890056,-73.9458786,40.6148213,2828,KINGS HIGHWAY
3077220029,-73.9397313,40.6336255,885,EAST 38 STREET
3077220039,-73.9399037,40.634229499999996,3802,GLENWOOD ROAD
3077900001,-73.9349323,40.6261434,4211,AVENUE K
3078000039,-73.9253296,40.6280616,5221,FLATLANDS AVENUE
3078080004,-73.9381758,40.6247673,19,HUBBARD PLACE
3078080036,-73.9387445,40.6253522,3728,AVENUE K
3078090014,-73.9380563,40.6254314,3906,AVENUE K
3078100019,-73.9382062,40.6230738,3801,AVENUE L
3078130003,-73.935567699999993,40.624807,4011,KINGS HIGHWAY
3078130106,-73.9342772,40.6255858,4149,KINGS HIGHWAY
3078130136,-73.9352536,40.6254436,4200,AVENUE K
3078190046,-73.9363258,40.6230919,3857,KINGS HIGHWAY
3078200011,-73.9355914,40.6225783,3900,KINGS HIGHWAY
3078230021,-73.9343397,40.6243644,2021,EAST 41 STREET
3078260020,-73.9310219,40.624324,1960,EAST 46 STREET
3078400027,-73.934202,40.621507,1602,EAST 43 STREET
3078680036,-73.9331804,40.6200434,20,BAUGHMAN PLACE
3078990004,-73.9222766,40.6171271,5409,AVENUE O
3079300001,-73.9244383,40.6421473,5407,KINGS HIGHWAY
3079610029,-73.9162676,40.6408214,545,EAST 82 STREET
3079810020,-73.9183884,40.6361513,611,EAST 76 STREET
3079940058,-73.908429,40.6419051,1106,REMSEN AVENUE
3080400043,-73.9048389,40.6376944,8820,AVENUE J
3081280001,-73.9072964,40.6479235,1131,EAST 94 STREET
3082060005,-73.8980389,40.6430327,1177,EAST 98 STREET
3082240022,-73.8978537,40.6416107,1625,ROCKAWAY PARKWAY
3083020075,-73.8878326,40.6353872,9915,SEAVIEW AVENUE
3083100054,-73.8834428,40.6382319,10515,SEAVIEW AVENUE
3086610001,-73.967017,40.5801213,2901,OCEAN PARKWAY
3086610060,-73.9668557,40.57879,129,OCEAN VIEW AVENUE
3086610078,-73.9672082,40.579372,2935,OCEAN PARKWAY
3086650547,-73.9632438,40.5809573,2911,BRIGHTON 5 STREET
3086680815,-73.9606478,40.5815301,2907,NEPTUNE AVENUE
3086680830,-73.9601368,40.5811182,3076,CONEY ISLAND AVENUE
3086690018,-73.9672993,40.5771241,3052,BRIGHTON 1 STREET
3086690093,-73.9674355,40.5782522,2985,OCEAN PARKWAY
3086730012,-73.9641455,40.577716,3051,BRIGHTON 3 STREET
3086750049,-73.9623525,40.5781189,3057,BRIGHTON 5 STREET
3086760055,-73.9613117,40.5789667,3032,BRIGHTON 7 STREET
3086770099,-73.9609371,40.5793344,3017,BRIGHTON 7 STREET
3086780056,-73.9601124,40.5798556,3120,CONEY ISLAND AVENUE
3086780059,-73.9601125,40.5796525,3126,CONEY ISLAND AVENUE
3086780066,-73.9600803,40.5792682,3142,CONEY ISLAND AVENUE
3086780071,-73.9600625,40.5790843,3154,CONEY ISLAND AVENUE
3086780073,-73.9600517,40.5789773,3160,CONEY ISLAND AVENUE
3086780075,-73.9600374,40.5788647,3166,CONEY ISLAND AVENUE
3086820036,-73.9659465,40.5757074,115,BRIGHTWATER COURT
3086820042,-73.9663028,40.5756855,101,BRIGHTWATER COURT
3086820048,-73.9662703,40.5759929,9,BRIGHTON 1 ROAD
3086820066,-73.9659715,40.5760203,3102,BRIGHTON 1 PLACE
3086830075,-73.9651832,40.5759899,3100,BRIGHTON 2 STREET
3086840062,-73.9662563,40.5750762,201,BRIGHTON 1 ROAD
3086850019,-73.964294,40.5760609,3110,BRIGHTON 3 STREET
3086850070,-73.9642473,40.5757947,231,BRIGHTWATER COURT
3086850076,-73.9646181,40.5757591,219,BRIGHTWATER COURT
3086850089,-73.9647078,40.5763273,3101,BRIGHTON 2 STREET
3086860031,-73.9636893,40.5758494,301,BRIGHTWATER COURT
3086860071,-73.9634047,40.5763681,3110,BRIGHTON 4 STREET
3086860078,-73.9633652,40.576121,3118,BRIGHTON 4 STREET
3086880035,-73.9623898,40.5759451,417,BRIGHTWATER COURT
3086880041,-73.9627785,40.5760852,3115,BRIGHTON 4 STREET
3086880056,-73.9628682,40.5766177,3093,BRIGHTON 4 STREET
3086880084,-73.9624795,40.5764886,3108,BRIGHTON 5 STREET
3086880089,-73.9624364,40.5762168,3120,BRIGHTON 5 STREET
3086890009,-73.961864,40.5762496,3121,BRIGHTON 5 STREET
3086890015,-73.9619429,40.5767409,3091,BRIGHTON 5 STREET
3086890097,-73.9616302,40.575975,501,BRIGHTWATER COURT
3086900083,-73.9614397,40.5754479,3152,BRIGHTON 6 STREET
3086910021,-73.9609784,40.5764332,3115,BRIGHTON 6 STREET
3086910033,-73.9610465,40.5769767,3099,BRIGHTON 6 STREET
3086910057,-73.960726,40.5771522,3100,BRIGHTON 7 STREET
3086910065,-73.960701,40.576853,3110,BRIGHTON 7 STREET
3086910071,-73.9606688,40.5764385,3130,BRIGHTON 7 STREET
3086920001,-73.9602295,40.5767074,3111,BRIGHTON 7 STREET
3086920010,-73.9602652,40.5771987,3109,BRIGHTON 7 STREET
3086920083,-73.9598519,40.5760897,711,BRIGHTWATER COURT
3086920089,-73.9601902,40.5761859,3133,BRIGHTON 7 STREET
3087010001,-73.9595352,40.5817521,3033,CONEY ISLAND AVENUE
3087090014,-73.9580213,40.5790205,149,BRIGHTON 11 STREET
3087090070,-73.9578343,40.5787185,3038,BRIGHTON 12 STREET
3087090072,-73.9575569,40.5790807,3030,BRIGHTON 12 STREET
3087090090,-73.9570741,40.5797859,3000,BRIGHTON 12 STREET
3087090100,-73.9577115,40.579454,125,BRIGHTON 11 STREET
3087110036,-73.956267,40.580889,2954,BRIGHTON 12 STREET
3087110041,-73.9564399,40.5806475,2964,BRIGHTON 12 STREET
3087110046,-73.9566093,40.5804061,2980,BRIGHTON 12 STREET
3087110051,-73.9567858,40.5801618,2990,BRIGHTON 12 STREET
3087110085,-73.9569368,40.5805352,79,BRIGHTON 11 STREET
3087140010,-73.9554578,40.5796124,3021,BRIGHTON 13 STREET
3087140015,-73.9551913,40.5798346,3015,BRIGHTON 13 STREET
3087140020,-73.9551155,40.5800953,2991,BRIGHTON 13 STREET
3087150051,-73.9562355,40.5794398,1080,OCEAN VIEW AVENUE
3087150056,-73.9565558,40.5795716,1068,OCEAN VIEW AVENUE
3087150068,-73.9569666,40.5789926,3029,BRIGHTON 12 STREET
3087150073,-73.9571395,40.5787511,3045,BRIGHTON 12 STREET
3087150078,-73.9572692,40.5785646,3049,BRIGHTON 12 STREET
3087160038,-73.9554113,40.5790963,3026,BRIGHTON 14 STREET
3087160058,-73.9560635,40.5781798,3074,BRIGHTON 14 STREET
3087160064,-73.9564595,40.5782211,3085,BRIGHTON 13 STREET
3087160080,-73.955937,40.5789538,3047,BRIGHTON 13 STREET
3087160085,-73.9557461,40.57922,3033,BRIGHTON 13 STREET
3087170002,-73.9549148,40.5787283,3033,BRIGHTON 14 STREET
3087170017,-73.9555164,40.5780973,3075,BRIGHTON 14 STREET
3087170029,-73.9550304,40.5781904,150,BRIGHTON 15 STREET
3087170096,-73.9548642,40.5789644,3031,BRIGHTON 14 STREET
3087180052,-73.9547931,40.5777017,1159,BRIGHTON BEACH AVE
3087180075,-73.9544438,40.5778828,150,CORBIN PLACE
3087190038,-73.9533103,40.5771632,160,WEST END AVENUE
3087220475,-73.9552438,40.5766122,200,BRIGHTON 15 STREET
3087230410,-73.9546682,40.5760411,1511,CORBIN PLACE
3087320018,-73.9527411,40.5777805,165,WEST END AVENUE
3087340018,-73.9505526,40.5774859,301,ORIENTAL BOULEVARD
3087450081,-73.9465473,40.5804073,45,FALMOUTH STREET
3087630007,-73.958317,40.5839914,1115,BANNER AVENUE
3087630013,-73.9578238,40.5840132,1133,BANNER AVENUE
3087630013,-73.9578238,40.5840132,1133,BANNER AVENUE
3087640010,-73.9566608,40.5842598,2750,HOMECREST AVENUE
3087640028,-73.9567584,40.5835873,2775,HOMECREST AVENUE
3087650019,-73.9559765,40.5846438,2740,EAST 13 STREET
3087650027,-73.9559191,40.5842705,2742,EAST 13 STREET
3087710101,-73.9523517,40.5837503,2775,EAST 16 STREET
3087710129,-73.9509189,40.5836811,1725,EMMONS AVENUE
3087760007,-73.9480981,40.5860898,2018,VOORHIES AVENUE
3087820034,-73.9444729,40.5856764,4750,BEDFORD AVENUE
3087910224,-73.9395185,40.586124,3685,NOSTRAND AVENUE
3088050036,-73.9336937,40.5856953,2790,COYLE STREET
3088050134,-73.9338776,40.5853688,2815,COYLE STREET
3088070125,-73.9324347,40.5845143,3205,EMMONS AVENUE
3088070135,-73.9327913,40.5844212,3191,EMMONS AVENUE
3088120137,-73.9578894,40.5827643,3440,GUIDER AVENUE
3088150042,-73.9375481,40.5834138,3022,EMMONS AVENUE
3088270018,-73.9314523,40.598128,2402,GERRITSEN AVENUE
4000160008,-73.9578998,40.7432433,50-01,2 STREET
4000280021,-73.9551226,40.7462368,5-11,47 AVENUE
4000400015,-73.9532454,40.7419844,10-28,JACKSON AVENUE
4000430004,-73.9518484,40.7424888,49-16,11 STREET
4000440023,-73.9517685,40.7432601,10-51,49 AVENUE
4000470017,-73.951489,40.7453899,10-43,47 AVENUE
4000510025,-73.9500757,40.7483536,10-44,44 DRIVE
4000520005,-73.9480985,40.7476803,11-47,45 AVENUE
4000520033,-73.9488849,40.7481198,11-34,44 DRIVE
4000520035,-73.948755,40.7480923,11-36,44 DRIVE
4000520036,-73.9486215,40.7480675,11-38,44 DRIVE
4000520038,-73.9484916,40.7480428,11-40,44 DRIVE
4000520039,-73.9483581,40.7480153,11-42,44 DRIVE
4000520042,-73.9480947,40.7479657,11-46,44 DRIVE
4000550017,-73.9499116,40.7458174,11-15,46 ROAD
4000550020,-73.9501425,40.7460096,46-09,11 STREET
4000550029,-73.9498212,40.7460891,11-14,46 AVENUE
4000550033,-73.9494676,40.7460203,11-24,46 AVENUE
4000570008,-73.9498009,40.7443242,13-01,JACKSON AVENUE
4000600009,-73.9508839,40.743773,12-01,JACKSON AVENUE
4000620028,-73.9497049,40.7423672,11-58,49 AVENUE
4000620030,-73.9495281,40.7423314,49-02,21 STREET
4000720073,-73.9464947,40.744954,22-22,JACKSON AVENUE
4000760036,-73.9465767,40.7462002,21-34,45 ROAD
4000770001,-73.9475038,40.7467221,45-19,21 STREET
4000770055,-73.9473518,40.7471777,21-06,45 AVENUE
4000770057,-73.9473844,40.7470761,45-05,21 STREET
4000780002,-73.9472288,40.7475509,44-73,21 STREET
4000840046,-73.9437658,40.7455758,45-30,COURT SQUARE
4000850041,-73.9441744,40.7446455,45-50,PEARSON STREET
4001170001,-73.9126879,40.7494622,50-01,39 AVENUE
4001280001,-73.9129913,40.7465146,39-77,51 STREET
4001280073,-73.9130458,40.7462346,51-01,SKILLMAN AVENUE
4001290070,-73.9139263,40.7463451,39-89,SKILLMAN AVENUE
4001310009,-73.9140289,40.7451484,41-29,50 STREET
4001310011,-73.9141766,40.7453023,41-25,50 STREET
4001310025,-73.9137722,40.7454941,41-16,51 STREET
4001320067,-73.9147165,40.7464335,49-15,SKILLMAN AVENUE
4001330070,-73.915467,40.746585,39-88,49 STREET
4001340001,-73.9148702,40.7447483,41-46,43 AVENUE
4001340029,-73.914645,40.7458845,41-06,50 STREET
4001340039,-73.9147504,40.7453576,41-24,50 STREET
4001350001,-73.915693,40.7448093,41-52,49 STREET
4001350016,-73.9159952,40.7455259,41-25,48 STREET
4001350035,-73.9155509,40.745844,41-12,49 STREET
4001370004,-73.9179481,40.7451705,41-41,46 STREET
4001370013,-73.9178646,40.7455684,41-29,46 STREET
